Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,Marital_Status,Education
18227,1,0,21,1,2,7,4,3,11,17,1,0,1,2,8,0,0,0,0,0,0,0,30,2757,Together,Graduation
69139,0,1,23,86,12,75,33,15,6,221,1,4,1,5,4,0,0,0,0,0,0,0,52,2312,Married,Graduation
69109,0,0,10,823,25,459,124,29,95,1460,1,6,6,7,4,0,0,1,0,0,0,1,35,2756,Married,Graduation
69627,0,1,35,231,161,215,171,30,53,808,2,8,2,11,5,0,0,0,0,0,0,0,55,2628,Single,Graduation
38136,1,0,69,8,15,27,0,20,33,70,2,3,1,2,8,1,0,0,0,0,0,0,39,2592,Married,Graduation
62159,0,0,68,182,17,259,77,70,29,605,1,6,2,10,4,0,0,0,0,0,0,0,71,2221,Single,PhD
80695,0,0,85,557,129,984,193,37,18,1900,1,5,8,5,2,0,0,0,0,0,0,0,54,2341,Single,Graduation
33316,1,1,34,79,1,31,4,4,12,119,3,2,1,4,6,0,0,0,0,0,0,0,46,2427,Single,Master
58554,1,1,55,368,24,68,38,0,88,498,6,8,2,6,7,0,0,0,0,0,0,0,49,2800,Together,Graduation
17256,1,0,10,6,4,14,8,8,22,40,2,2,1,2,8,1,0,0,0,0,0,0,25,2377,Married,Basic
53034,1,1,30,160,15,196,15,11,50,397,8,6,1,7,8,0,0,0,0,0,0,0,43,2554,Divorced,Graduation
52203,0,0,36,488,21,238,56,108,28,911,1,8,7,11,6,0,0,0,0,0,0,0,67,2857,Together,2n cycle
59601,0,1,14,691,7,69,0,7,23,774,4,2,2,7,8,0,1,0,0,0,0,0,40,2498,Divorced,2n cycle
75154,0,1,79,543,10,205,160,143,82,1061,1,6,3,6,3,0,0,0,0,0,0,1,59,2822,Single,Master
47025,0,1,52,254,7,108,20,0,26,389,3,6,3,5,6,0,0,0,0,0,0,0,41,2393,Single,Graduation
37971,1,0,97,5,4,10,2,2,7,23,1,1,0,3,8,0,0,0,0,0,0,0,44,2375,Married,Graduation
41335,1,0,24,112,19,21,16,14,5,182,3,4,1,4,7,0,0,0,0,0,0,0,49,2344,Divorced,Master
67267,0,1,0,134,11,59,15,2,30,221,1,3,2,5,2,0,0,0,0,0,0,0,59,2206,Married,Graduation
57338,0,1,96,143,6,52,11,8,17,220,2,4,1,5,5,0,0,0,0,0,0,0,42,2220,Single,Graduation
50523,1,1,89,51,4,24,4,7,1,90,2,2,0,4,6,0,0,0,0,0,0,0,57,2345,Together,2n cycle
35791,2,1,94,27,0,5,0,0,3,32,2,1,0,3,8,0,0,0,0,0,0,0,52,2578,Single,Master
50611,0,1,98,459,0,24,6,0,4,489,6,4,5,7,6,0,1,0,0,0,0,0,57,2792,Divorced,PhD
56242,0,1,72,689,8,167,11,8,88,883,5,8,4,11,6,0,0,0,0,0,0,0,48,2642,Married,PhD
48904,0,1,1,283,10,38,0,13,27,344,4,7,2,4,8,0,0,0,0,0,0,0,57,2733,Single,Graduation
56243,1,2,26,347,0,35,4,3,7,389,6,4,2,8,5,0,0,0,0,0,0,0,42,2340,Single,Graduation
21355,1,0,5,5,13,14,0,5,31,37,2,2,1,2,6,1,0,0,0,0,0,1,32,2472,Married,Graduation
57420,0,1,22,280,0,18,0,0,24,298,3,5,1,6,7,0,1,0,0,0,0,0,46,2528,Together,Master
46390,0,1,56,95,14,64,2,9,38,184,1,4,2,3,7,0,0,0,0,0,0,0,62,2214,Divorced,Master
54342,1,1,74,84,10,34,11,10,28,149,4,3,1,4,6,0,0,0,0,0,0,0,61,2520,Together,2n cycle
20895,1,0,24,18,3,17,3,0,4,41,1,2,0,3,9,0,0,0,0,0,0,0,44,2790,Married,Graduation
92344,0,0,9,992,24,694,51,19,119,1780,0,5,10,5,1,1,0,1,0,0,0,0,69,2324,Married,Graduation
26907,1,1,10,9,1,7,0,3,2,20,2,1,0,3,7,0,0,0,0,0,0,0,41,2472,Together,2n cycle
44964,1,1,35,19,1,17,2,0,2,39,1,1,0,3,8,0,0,0,0,0,0,0,37,2719,Together,Graduation
75507,0,0,56,709,93,374,104,80,80,1360,1,8,6,6,3,0,0,0,0,0,0,0,38,2217,Together,Graduation
53761,1,1,7,158,0,76,13,7,71,254,6,4,4,3,5,0,0,0,0,0,0,0,45,2420,Married,Master
22682,1,0,51,10,14,29,4,2,36,59,3,2,1,4,4,0,0,0,0,0,0,0,44,2428,Together,Graduation
38887,1,0,17,25,1,13,0,0,3,39,1,1,0,3,7,0,0,0,0,0,0,0,45,2278,Together,PhD
41658,1,1,30,8,4,12,15,4,29,43,2,1,1,2,4,0,0,0,0,0,0,0,42,2756,Single,2n cycle
29791,1,0,21,14,0,6,0,0,0,20,2,2,0,3,5,0,0,0,0,0,0,0,45,2204,Married,PhD
63915,0,2,2,622,7,115,30,0,15,774,2,6,3,12,5,0,0,0,0,0,0,0,61,2493,Married,Master
39996,1,1,85,11,0,3,0,0,1,14,1,1,0,2,6,0,0,0,0,0,0,0,43,2197,Divorced,Graduation
26759,1,0,65,25,3,16,8,5,2,57,2,2,1,3,6,0,0,0,0,0,0,0,45,2301,Divorced,Graduation
63841,0,1,64,635,15,100,20,7,131,777,1,9,3,9,6,0,0,0,0,0,0,0,49,2593,Divorced,Master
51039,1,1,11,100,64,79,65,0,109,308,2,6,2,4,7,0,0,0,0,0,0,0,48,2725,Married,PhD
60544,1,1,92,201,2,43,3,5,35,254,4,5,1,5,6,0,0,0,0,0,0,0,56,2832,Married,Graduation
65685,0,1,54,642,14,49,0,7,57,712,1,9,2,9,5,0,0,0,0,0,0,0,45,2251,Married,Graduation
37716,0,1,4,97,1,41,6,2,41,147,2,4,1,3,7,0,0,0,0,0,0,0,64,2228,Married,Graduation
36864,0,1,53,204,5,39,17,0,89,265,3,5,2,4,8,0,0,0,0,0,0,1,60,2844,Single,Graduation
44511,1,0,39,513,7,133,46,14,14,713,6,8,4,8,8,0,0,0,0,0,0,0,47,2784,Married,Master
36947,1,1,49,88,3,21,4,1,29,117,4,3,0,4,9,0,0,0,0,0,0,0,50,2850,Married,PhD
47352,0,1,70,172,12,112,8,0,15,304,4,6,1,5,7,0,0,0,0,0,0,0,66,2603,Together,Master
67087,0,1,40,329,35,222,130,35,43,751,2,7,5,8,4,0,0,0,0,0,0,0,64,2353,Married,Master
57045,0,1,40,296,13,104,11,13,17,437,3,4,2,9,3,0,0,0,0,0,0,0,67,2818,Married,Graduation
36957,1,1,43,100,2,16,2,1,31,121,4,3,2,2,9,0,0,0,0,0,0,1,64,2820,Divorced,PhD
69389,0,1,17,422,7,238,69,46,15,782,1,7,2,12,4,0,0,0,0,0,0,0,40,2798,Married,PhD
80134,1,0,40,1218,16,272,104,0,80,1610,2,5,3,6,6,0,1,1,1,0,0,1,45,2564,Married,Graduation
43142,1,1,84,5,1,7,2,1,4,16,1,1,0,2,7,0,0,0,0,0,0,0,48,2290,Married,Master
80589,0,0,25,507,93,520,242,40,26,1402,1,5,10,5,1,0,0,0,1,0,0,1,73,2317,Married,Graduation
34412,1,0,62,52,12,50,4,36,55,154,3,5,0,3,9,0,0,0,0,0,0,0,27,2660,Single,Graduation
57537,1,0,83,191,56,139,51,8,100,445,4,4,3,8,4,0,0,0,0,0,0,0,38,2543,Single,Graduation
22634,0,0,47,2,23,11,8,6,46,50,1,2,1,2,8,0,0,0,0,0,0,0,51,2688,Together,Basic
51315,0,0,45,68,28,39,16,30,41,181,1,2,2,5,2,0,0,0,0,0,0,0,69,2285,Together,Graduation
36026,2,1,34,20,4,10,6,4,17,44,2,2,0,3,6,0,0,0,0,0,0,0,45,2264,Married,Graduation
24639,1,1,3,20,3,16,0,4,1,43,3,2,0,4,6,0,0,0,0,0,0,0,44,2311,Married,Graduation
34578,2,1,1,7,0,1,0,0,0,8,1,1,0,2,6,0,0,0,0,0,0,0,45,2238,Together,PhD
65704,0,0,18,279,172,74,38,8,246,571,1,2,10,10,1,0,0,0,0,0,0,0,45,2418,Single,2n cycle
63810,0,1,45,977,12,253,16,12,101,1270,4,4,3,12,8,0,1,0,0,0,0,0,51,2754,Single,Graduation
54132,0,1,81,30,1,8,0,0,3,39,1,1,0,3,7,0,0,0,0,0,0,0,48,2292,Together,PhD
18690,0,0,77,6,1,7,23,4,19,41,1,1,1,2,8,0,0,0,0,0,0,0,58,2707,Married,Graduation
28164,1,0,23,3,18,26,11,8,12,66,3,2,0,4,7,0,0,0,0,0,0,0,47,2580,Married,Graduation
34596,1,0,48,14,0,2,0,0,7,16,1,1,0,2,8,0,0,0,0,0,0,0,43,2601,Married,PhD
43269,1,0,61,10,1,7,0,0,1,18,1,1,0,2,8,0,0,0,0,0,0,0,45,2445,Married,PhD
38741,1,1,60,7,10,17,8,6,13,48,2,2,0,3,7,0,0,0,0,0,0,0,59,2250,Single,2n cycle
31907,0,0,75,33,87,64,175,16,74,375,1,6,1,6,7,0,0,0,0,0,0,0,45,2641,Single,Graduation
27100,1,0,64,12,0,13,2,0,10,27,1,1,0,3,7,0,0,0,0,0,0,0,34,2609,Married,Master
31163,1,0,54,2,3,10,11,2,10,28,1,1,0,3,6,0,0,0,0,0,0,0,44,2295,Divorced,2n cycle
92533,0,0,84,693,21,118,110,147,42,1089,1,6,5,11,2,0,0,1,1,0,0,0,32,2351,Married,Graduation
34853,1,1,75,9,3,15,2,3,2,32,2,2,0,3,6,0,0,0,0,0,0,0,44,2347,Single,Graduation
70844,1,1,16,129,26,67,3,67,2,292,5,6,1,5,7,0,0,0,0,0,0,0,50,2401,Divorced,Graduation
31086,1,1,79,16,2,11,3,0,16,32,2,1,1,2,8,1,0,0,0,0,0,0,38,2580,Married,2n cycle
60544,1,1,92,201,2,43,3,5,35,254,4,5,1,5,6,0,0,0,0,0,0,0,56,2832,Married,Graduation
20491,0,0,16,5,4,5,4,2,10,20,1,0,1,2,7,0,0,0,0,0,0,0,31,2679,Together,2n cycle
42523,0,0,96,14,36,11,3,26,35,90,1,1,1,4,2,0,0,0,0,0,0,0,53,2226,Married,Graduation
39922,1,0,30,29,12,59,19,1,36,120,2,3,0,4,8,0,0,0,0,0,0,0,34,2659,Married,Graduation
33402,1,1,60,26,2,19,10,5,8,62,3,2,1,3,8,0,0,0,0,0,0,0,65,2505,Together,Graduation
36408,1,1,11,9,1,4,3,2,3,19,1,1,0,2,6,0,0,0,0,0,0,0,68,2440,Married,Master
21645,1,0,75,14,0,23,4,5,19,46,3,3,0,3,9,0,0,0,0,0,0,1,38,2823,Together,Graduation
78427,0,0,36,972,19,595,180,26,138,1792,3,3,7,10,3,0,0,0,1,0,0,1,69,2772,Widow,Master
82657,0,0,71,966,168,672,246,105,126,2157,1,7,5,10,4,0,1,0,1,0,0,0,71,2434,Together,Graduation
51876,0,0,88,99,27,102,28,48,6,304,1,2,2,8,1,0,0,0,0,0,0,0,59,2416,Married,Graduation
78041,0,0,93,482,35,553,72,160,17,1302,1,4,4,9,2,0,0,0,0,0,0,0,46,2719,Married,2n cycle
52852,0,1,93,714,8,99,11,0,47,832,4,10,7,5,8,1,0,0,0,0,0,0,60,2734,Married,Graduation
70038,0,0,54,587,54,348,71,54,130,1114,1,4,4,8,2,0,0,0,0,0,0,0,35,2406,Together,PhD
69401,0,1,41,399,27,159,58,8,39,651,4,4,4,5,2,0,0,0,0,0,0,0,44,2257,Together,2n cycle
46053,1,0,46,56,10,92,19,7,25,184,3,3,2,4,5,0,0,0,0,0,0,0,45,2656,Together,Graduation
77343,0,0,28,227,151,573,98,54,31,1103,1,3,4,9,1,0,0,0,0,0,0,0,52,2179,Married,Graduation
73892,0,0,40,703,102,601,0,58,43,1464,1,3,11,8,1,0,0,0,0,0,0,1,64,2387,Single,Graduation
40304,1,0,82,37,0,17,0,0,3,54,1,2,0,3,7,0,0,0,0,0,0,0,50,2431,Single,PhD
32727,0,0,38,167,13,180,86,13,70,459,2,7,3,5,8,0,0,0,0,0,0,0,52,2829,Together,PhD
68695,0,0,3,458,81,356,106,50,40,1051,1,4,4,7,2,0,0,0,0,0,0,0,48,2163,Together,Graduation
43300,0,1,87,91,3,52,2,1,31,149,3,4,0,4,8,0,0,0,0,0,0,1,46,2783,Divorced,Graduation
26290,1,1,49,15,8,16,11,5,22,55,4,2,0,4,6,0,0,0,0,0,0,0,45,2692,Together,Graduation
93790,0,0,16,1302,68,731,89,114,45,2304,0,6,7,12,2,0,1,1,1,0,0,1,47,2296,Single,Graduation
38410,0,0,65,153,64,123,116,64,14,520,2,5,2,9,6,0,0,0,0,0,0,1,43,2812,Married,PhD
64866,0,1,9,508,5,21,7,5,10,546,4,7,3,7,5,0,1,0,0,0,0,0,67,2313,Widow,Master
57957,0,1,24,290,59,177,77,5,29,608,7,4,6,8,3,0,0,0,0,0,1,0,58,2473,Together,Graduation
46015,1,1,25,38,0,2,0,0,6,40,1,1,0,3,7,1,0,0,0,1,0,0,62,2236,Together,PhD
16531,1,0,43,2,13,6,7,5,11,33,3,3,0,3,7,0,0,0,0,0,0,0,39,2170,Together,Graduation
28072,1,0,10,30,0,10,2,0,5,42,1,1,0,3,7,0,0,0,0,0,0,0,31,2515,Married,Master
49476,0,1,29,386,23,95,54,41,196,599,4,2,11,5,2,0,0,0,0,0,0,0,54,2533,Divorced,Master
50725,0,1,45,443,10,75,0,10,48,538,4,8,1,8,8,0,0,0,0,0,0,0,64,2660,Married,Graduation
83844,0,0,57,901,31,345,75,31,191,1383,1,4,4,11,1,0,0,1,0,0,0,0,65,2572,Together,Graduation
41145,1,1,20,9,0,3,0,0,1,12,1,0,0,3,3,0,0,0,0,0,0,0,67,2300,Married,PhD
67419,0,1,29,846,84,352,91,56,42,1429,4,9,4,8,5,0,0,0,0,0,0,0,47,2688,Together,Graduation
23162,1,1,82,8,3,9,19,4,22,43,3,1,1,3,6,0,0,0,0,0,0,0,47,2349,Married,2n cycle
34380,1,0,68,72,7,58,13,1,24,151,4,4,1,3,8,0,0,0,0,0,0,0,40,2582,Married,Graduation
34704,0,1,65,29,0,5,0,1,5,35,1,1,0,3,5,0,0,0,0,0,0,0,51,2587,Single,Graduation
94871,0,2,99,169,24,553,188,0,144,934,1,8,5,4,7,0,1,1,0,0,0,1,48,2825,Married,PhD
65148,0,1,9,460,35,422,33,12,153,962,2,6,6,7,4,0,0,0,0,0,0,0,59,2749,Married,Graduation
39898,0,1,20,69,8,26,12,7,12,122,2,3,0,4,7,0,0,0,0,0,0,0,63,2661,Together,Graduation
64857,0,0,78,556,14,717,210,0,43,1497,1,7,5,10,4,0,0,0,0,0,0,0,61,2742,Single,Master
59892,0,1,26,73,0,13,0,1,0,87,1,2,1,3,3,0,0,0,0,0,0,0,47,2398,Married,PhD
41020,0,0,68,112,1,54,7,7,36,181,1,3,2,4,3,0,0,0,0,0,0,0,30,2403,Single,Master
57072,0,1,79,944,0,60,0,0,30,1004,2,7,5,13,5,1,0,0,0,0,0,0,56,2315,Married,PhD
60474,0,1,25,265,199,303,234,9,170,1010,7,10,2,12,7,0,0,0,0,0,0,0,38,2613,Single,Graduation
62807,0,1,83,526,28,135,10,21,99,720,3,5,3,12,5,0,0,0,0,0,0,0,57,2826,Together,Graduation
19414,1,0,32,2,3,12,3,5,7,25,1,1,0,3,8,0,0,0,0,0,0,0,36,2415,Together,2n cycle
19107,1,0,49,2,4,9,10,5,16,30,2,1,0,3,7,0,0,0,0,0,0,0,37,2470,Married,Graduation
75484,0,1,50,378,97,259,197,194,34,1125,2,7,3,6,4,0,0,0,0,0,0,0,41,2855,Together,2n cycle
70379,0,1,84,553,25,142,65,67,8,852,3,6,3,13,4,0,0,0,0,0,0,0,41,2642,Single,Master
79419,0,0,96,751,127,687,20,15,31,1600,1,4,6,4,2,0,0,0,0,0,0,0,47,2166,Together,Master
64014,2,1,56,406,0,30,0,0,8,436,7,8,2,5,7,0,0,0,1,0,0,0,71,2178,Together,PhD
76998,0,1,85,1449,89,161,69,35,107,1803,2,11,8,8,6,0,0,1,0,0,0,0,62,2693,Married,Graduation
49854,1,0,63,123,17,171,39,0,30,350,5,6,2,5,6,0,0,0,0,0,0,0,45,2390,Together,Master
60585,1,1,17,267,42,309,55,42,21,715,10,7,4,9,5,0,0,0,0,0,0,1,46,2529,Married,PhD
42873,1,1,11,209,0,40,3,2,15,254,4,6,1,4,8,0,0,0,0,0,0,0,67,2683,Divorced,PhD
87679,0,0,62,1259,172,815,97,148,33,2491,1,7,11,10,4,1,0,1,1,0,0,1,29,2496,Together,Graduation
57867,1,0,48,344,35,178,15,23,17,595,7,7,2,9,6,0,0,0,0,0,0,0,39,2430,Together,Graduation
35765,1,0,86,22,3,30,0,5,15,60,2,2,0,4,6,0,0,0,0,0,0,0,27,2359,Married,Graduation
65492,0,0,73,247,161,295,210,85,47,998,2,4,7,13,2,0,0,0,0,0,0,0,58,2313,Married,Graduation
32952,1,0,36,38,0,12,3,1,1,54,1,2,0,3,7,0,0,0,0,0,0,0,40,2369,Divorced,Graduation
53374,0,1,34,896,10,101,13,10,34,1030,6,4,2,9,9,1,0,0,0,0,0,1,48,2841,Together,PhD
71706,0,1,16,931,56,253,91,98,14,1429,4,9,5,7,5,0,0,0,0,0,0,0,58,2752,Together,Graduation
68487,0,0,48,758,12,385,33,89,89,1277,1,9,7,13,4,0,0,0,0,0,0,0,29,2691,Married,Graduation
53253,1,1,61,216,9,57,20,9,125,311,7,4,3,5,5,0,0,0,0,0,0,0,42,2662,Together,Master
31163,1,0,54,2,3,10,11,2,10,28,1,1,0,3,6,0,0,0,0,0,0,0,44,2295,Divorced,2n cycle
42014,1,0,56,244,15,108,4,15,50,386,6,7,1,6,8,0,0,0,0,0,0,1,40,2840,Married,Graduation
54108,1,1,74,539,6,91,8,6,97,650,13,8,2,9,8,0,0,0,0,0,0,0,44,2760,Married,Master
49667,0,0,35,1181,26,120,17,13,39,1357,2,5,10,5,8,1,0,0,0,0,0,1,62,2837,Single,PhD
63206,0,0,65,750,8,125,11,8,26,902,1,4,3,6,2,0,0,1,0,0,0,0,43,2260,Married,Master
57136,1,1,48,306,5,109,21,109,92,550,9,5,2,10,6,0,0,0,0,0,0,0,45,2514,Married,Master
46772,0,1,88,350,104,189,197,151,57,991,6,11,8,5,8,1,0,0,0,0,0,0,42,2758,Together,2n cycle
78931,0,0,19,331,197,170,58,152,35,908,1,2,8,13,1,0,0,0,0,0,0,0,46,2406,Married,PhD
53977,0,1,21,620,16,165,0,24,82,825,5,5,5,12,5,0,0,0,0,0,0,0,59,2545,Together,Graduation
84219,0,0,27,434,137,400,45,137,45,1153,1,3,4,10,1,0,0,0,0,0,0,0,29,2306,Married,Graduation
46098,1,1,86,57,0,27,0,0,36,84,4,3,2,2,8,0,0,0,0,0,0,0,42,2839,Single,Master
73538,0,1,92,811,76,428,99,137,107,1551,3,10,4,9,7,0,0,0,0,0,0,0,52,2740,Married,Graduation
79529,0,0,1,423,42,706,73,197,197,1441,1,4,8,9,2,0,0,0,0,0,0,0,31,2222,Married,Graduation
20981,0,0,14,2,12,10,6,13,30,43,1,3,1,2,8,0,0,0,0,0,0,1,40,2584,Together,2n cycle
51766,1,0,74,60,51,87,6,20,51,224,2,4,2,4,5,0,0,0,0,0,0,0,37,2269,Single,Graduation
55759,0,1,84,675,0,85,10,7,77,777,5,10,3,8,8,0,0,0,0,0,0,0,55,2737,Married,Graduation
33039,1,0,4,30,8,12,8,8,12,66,1,2,0,4,5,0,0,0,0,0,0,0,39,2452,Married,Graduation
37787,1,0,50,40,1,40,4,3,18,88,1,3,0,3,8,0,0,0,0,0,0,0,45,2441,Married,Master
27242,1,0,2,3,17,26,20,1,39,67,2,2,0,3,9,0,0,0,0,0,0,1,47,2754,Single,Graduation
87188,0,0,73,910,111,724,49,74,55,1868,1,10,2,6,3,0,0,0,0,0,0,1,34,2550,Single,PhD
69930,0,0,21,252,98,827,219,70,196,1466,1,4,5,12,3,0,0,0,0,0,0,0,46,2558,Together,Graduation
37697,1,0,82,34,6,21,11,4,8,76,1,2,1,3,6,0,0,0,0,0,0,0,41,2301,Single,Graduation
37401,1,0,14,19,3,19,3,1,3,45,2,2,0,3,7,0,0,0,0,0,0,0,44,2213,Married,PhD
3502,1,0,56,2,1,1,0,0,1,4,0,0,0,0,14,0,0,0,0,0,0,0,44,2601,Single,Graduation
58597,1,1,20,490,0,184,10,28,21,712,12,7,4,9,7,0,0,0,0,0,0,0,41,2745,Married,Graduation
82032,0,0,54,332,194,377,149,125,57,1177,0,4,6,7,1,0,0,0,0,0,0,0,69,2244,Widow,PhD
28087,1,1,77,53,8,17,13,0,21,91,3,2,2,2,7,0,0,0,0,0,0,0,59,2724,Together,Graduation
74004,0,0,5,784,48,560,42,176,48,1610,1,4,6,4,3,0,0,1,1,0,0,1,30,2284,Single,PhD
19740,0,1,65,7,11,3,10,4,20,35,2,1,1,3,5,0,0,0,0,0,0,0,57,2621,Together,Graduation
57036,0,1,33,1171,43,219,19,14,47,1466,4,6,3,13,9,1,0,0,0,0,0,0,42,2724,Married,2n cycle
53083,1,1,65,215,7,33,3,0,13,258,6,5,1,5,7,0,1,0,0,0,0,0,59,2569,Together,2n cycle
69283,0,1,41,674,62,134,0,26,8,896,4,7,3,13,5,0,0,0,0,0,0,0,42,2174,Married,PhD
46098,1,1,86,57,0,27,0,0,36,84,4,3,2,2,8,0,0,0,0,0,0,1,42,2839,Single,Master
23331,1,0,92,5,36,7,0,10,45,58,2,3,0,3,8,0,0,0,0,0,0,0,29,2822,Married,2n cycle
23331,1,0,97,104,20,101,24,15,5,264,6,5,1,5,9,0,0,0,0,0,0,0,29,2791,Single,2n cycle
9255,1,0,91,9,0,7,2,0,4,18,1,1,1,2,8,0,0,0,0,0,0,0,28,2350,Single,Graduation
67786,0,0,0,431,82,441,80,20,102,1054,1,3,6,6,1,0,0,0,0,0,0,1,58,2363,Widow,PhD
71969,0,1,59,1000,0,76,0,0,10,1076,3,3,4,9,8,0,1,0,0,0,0,0,46,2780,Married,PhD
59235,1,0,4,448,40,469,80,0,91,1037,3,11,2,12,7,0,0,0,0,0,0,0,50,2692,Single,Master
31928,1,0,5,33,4,24,4,2,5,67,2,3,0,4,7,0,0,0,0,0,0,0,28,2252,Together,Graduation
74881,1,1,48,505,72,270,36,27,54,910,4,9,2,12,5,0,0,0,0,0,0,0,56,2637,Together,Master
65819,0,0,99,267,38,701,149,165,63,1320,1,5,4,10,3,0,0,0,0,0,0,0,39,2736,Married,Graduation
51411,1,2,81,14,0,3,0,0,1,17,1,0,0,3,5,0,0,0,0,0,0,0,64,2558,Single,PhD
51983,0,1,95,631,0,115,10,7,30,763,3,9,2,10,7,0,0,0,0,0,0,0,53,2826,Divorced,Graduation
42386,1,0,43,65,4,16,0,4,11,89,1,3,0,3,8,0,0,0,0,0,0,0,31,2691,Together,Master
30390,0,0,5,10,12,12,25,1,20,60,1,2,0,3,6,0,0,0,0,0,0,0,30,2459,Married,2n cycle
30983,0,0,50,51,4,50,12,1,49,118,1,4,0,3,8,0,0,0,0,0,0,1,54,2756,Single,Graduation
66033,0,1,76,293,35,179,46,59,65,612,2,8,3,7,7,0,0,0,0,0,0,0,60,2684,Widow,Graduation
37284,1,1,46,11,1,2,2,1,6,17,1,0,0,3,6,0,0,0,0,0,0,0,42,2616,Married,2n cycle
57530,0,1,68,50,1,27,6,7,1,91,1,1,1,4,1,0,0,0,0,0,0,0,66,2419,Divorced,Master
76800,0,0,33,173,26,255,35,71,81,560,1,4,4,7,1,0,0,0,0,0,0,0,52,2272,Married,2n cycle
63943,0,1,50,423,184,368,13,97,21,1085,1,6,4,6,5,0,0,0,0,0,0,0,61,2824,Married,Graduation
76081,0,0,85,292,30,415,63,33,200,833,1,4,5,4,2,0,0,0,1,0,0,0,55,2196,Together,Graduation
67445,0,1,63,757,80,217,29,80,11,1163,5,9,6,12,6,0,0,0,0,0,0,0,43,2845,Married,Graduation
37054,1,1,89,12,1,6,0,1,5,20,2,1,0,3,7,0,0,0,0,0,0,0,50,2446,Married,Master
47175,1,1,81,167,2,44,6,2,19,221,7,4,2,4,8,1,0,0,0,0,0,1,55,2768,Together,Master
31859,1,0,77,3,1,3,8,0,5,15,1,1,0,2,7,0,0,0,0,0,0,0,41,2539,Divorced,Graduation
27215,2,1,50,30,5,22,8,9,28,74,4,2,1,4,6,0,0,0,0,0,0,0,56,2681,Divorced,Graduation
70179,0,1,10,532,88,168,69,44,133,901,3,7,3,13,5,0,0,0,0,0,0,0,41,2502,Divorced,PhD
39922,1,0,30,29,12,59,19,1,36,120,2,3,0,4,8,0,0,0,0,0,0,0,34,2659,Married,Graduation
49681,0,2,66,411,0,26,0,0,21,437,6,7,1,7,7,0,0,0,0,0,0,0,41,2396,Married,Master
24645,1,0,16,5,3,4,4,1,0,17,1,1,0,2,8,0,0,0,0,0,0,0,29,2764,Married,Graduation
79865,0,1,12,71,99,278,185,121,38,754,1,5,10,5,1,0,0,0,0,0,0,0,63,2170,Divorced,Graduation
44322,1,0,30,46,0,40,3,0,3,89,2,3,0,3,8,0,0,0,0,0,0,0,32,2172,Married,Graduation
47958,0,1,8,268,11,88,15,3,22,385,2,6,3,5,5,0,0,0,0,0,0,0,65,2685,Single,Graduation
63972,0,1,93,928,63,254,0,12,12,1257,4,5,4,10,4,0,1,0,0,0,0,0,53,2733,Single,Master
75315,0,1,14,459,15,171,142,23,31,810,2,5,4,12,2,0,0,0,0,0,0,0,63,2234,Together,Graduation
55517,1,1,53,483,0,108,0,6,36,597,5,11,1,6,9,0,0,0,0,0,0,1,67,2799,Married,PhD
75283,1,2,26,733,9,180,12,19,66,953,11,6,3,5,4,0,0,0,0,0,0,0,60,2618,Married,PhD
82800,0,0,23,1006,22,115,59,68,45,1270,1,7,6,12,3,0,0,1,1,0,0,1,71,2741,Single,PhD
38998,1,1,92,34,1,14,0,0,5,49,3,2,0,3,8,0,0,0,0,0,1,0,63,2762,Married,Graduation
90638,0,0,29,1156,120,915,94,144,96,2429,1,3,4,10,1,0,0,1,0,0,0,1,26,2295,Single,Master
27161,1,0,41,7,4,23,7,0,11,41,1,1,0,3,7,0,0,0,0,0,0,0,31,2403,Married,Master
42014,1,0,56,244,15,108,4,15,50,386,6,7,1,6,8,0,0,0,0,0,0,1,40,2840,Married,Graduation
38201,0,1,19,233,0,23,0,0,12,256,4,5,1,5,8,0,0,0,0,0,0,0,57,2616,Together,PhD
45203,2,0,4,35,3,67,10,8,24,123,1,3,1,3,6,0,0,0,0,0,0,1,35,2257,Together,Graduation
81574,0,0,89,1252,0,465,46,35,0,1798,1,4,5,8,1,0,1,1,0,0,0,0,70,2221,Together,PhD
34935,0,0,71,34,4,66,3,10,20,117,1,2,1,4,7,0,0,0,0,0,0,0,25,2532,Married,Graduation
60482,0,1,81,255,43,134,37,14,24,483,1,7,2,7,7,0,0,0,0,0,0,0,41,2681,Single,Master
34633,2,1,31,8,1,5,0,0,1,14,1,1,0,2,6,0,0,0,0,0,0,0,61,2316,Together,Graduation
78093,0,0,53,368,32,639,13,43,10,1095,1,4,7,5,1,0,0,0,0,0,0,0,70,2359,Together,Master
82460,0,0,78,255,47,573,52,32,15,959,1,5,3,6,1,0,0,0,0,0,0,0,67,2368,Divorced,Graduation
45903,0,1,80,33,8,10,2,10,3,63,2,2,1,3,4,0,0,0,0,0,0,0,51,2226,Together,Master
81361,0,0,18,163,23,424,27,65,76,702,1,3,10,13,1,0,0,0,0,0,0,1,30,2283,Divorced,Graduation
